,tweetId,tweetUrl,tweetCreatedAt,noteId,noteUser,noteCreatedAt,uniqueID,tweetMediaFiles,class,falsified
10,1.69176479115979e+18,https://x.com/i/web/status/1691764791159787837,2023-08-16 10:52:12+00:00,1691842125783056762,8A25C4129F74B88ED73C8AB7EAC2306417D6041A45A53DE1A9114CFC064054DF,2023-08-16 15:59:30.355000+00:00,mi2201,"media_miscaptioned_class/photo_2201_0.jpg, media_miscaptioned_class/photo_2201_1.jpg",miscaptioned,1
11,1.80228513701653e+18,https://x.com/i/web/status/1802285137016529153,2024-06-16 10:20:36+00:00,1802548974731346158,F2BCC6C60FDD8CAF901E652FE6D8157DD3BDAD65F623A366EF63DED890F487D5,2024-06-17 03:48:59.975000+00:00,mi0521,media_miscaptioned_class/photo_521_0.jpg,miscaptioned,1
12,1.87865617470027e+18,https://x.com/i/web/status/1878656174700265607,2025-01-13 04:11:50+00:00,1878903706021683263,E6E09136506D98598A82A7BD58E4AE89CB3CA228BF1AED08EC010589433F0025,2025-01-13 20:35:26.515000+00:00,mi2964,media_miscaptioned_class/photo_2964_0.jpg,miscaptioned,1
13,1.7206147446446e+18,https://x.com/i/web/status/1720614744644604385,2023-11-04 01:31:37+00:00,1720661541748646310,5211937BF023BFB5D703D0EC2E926318ACA77B3288D545F4BCF1E62BC3009CE4,2023-11-04 04:37:34.557000+00:00,fa0745,media_factually_correct_class/photo_745_0.jpg,factually_correct,0
14,1.74341323616548e+18,https://x.com/i/web/status/1743413236165476663,2024-01-05 23:24:41+00:00,1743559523275575439,AA2EB7C791E774F2DF377477F4A455EA728434793B9CB40DB95AB8B345312ED0,2024-01-06 09:05:58.774000+00:00,mi4673,media_miscaptioned_class/photo_4673_0.jpg,miscaptioned,1
15,1.66866233084098e+18,https://x.com/i/web/status/1668662330840981504,2023-06-13 16:51:16+00:00,1669445806301036545,9578F4AD296F1A88A38917F5211E2714FFE4518D54B498FA2D9D7B8BA85A4607,2023-06-15 20:44:31.685000+00:00,mi5231,media_miscaptioned_class/photo_5231_0.jpg,miscaptioned,1
16,1.8770458298123e+18,https://x.com/i/web/status/1877045829812298221,2025-01-08 17:32:54+00:00,1877373262738632911,7B84E489DDC3D33A4E1CEC98BEF3AB4D9EDCDEEDA953087D1AFB15B483C0A00D,2025-01-09 15:14:00.403000+00:00,fa0225,media_factually_correct_class/photo_225_0.jpg,factually_correct,0
17,1.84439703236418e+18,https://x.com/i/web/status/1844397032364179941,2024-10-10 15:18:14+00:00,1844564920584614295,DAFF63AF82C670F0C5418BB0A13909385E1317F0C48F40531E52D30BFA97EAD0,2024-10-11 02:25:22.083000+00:00,mi0109,media_miscaptioned_class/photo_109_0.jpg,miscaptioned,1
18,1.79407222397352e+18,https://x.com/i/web/status/1794072223973523719,2024-05-24 18:25:25+00:00,1817487401905750041,D94C3DB02B8A447B85937AF0FE751BD209140A233832D3675EC817E011226880,2024-07-28 09:08:58.555000+00:00,fa1040,"media_factually_correct_class/photo_1040_0.jpg, media_factually_correct_class/photo_1040_1.jpg",factually_correct,0
19,1.72811468769328e+18,https://x.com/i/web/status/1728114687693275285,2023-11-24 18:13:43+00:00,1728399966169923668,9427DBD672B343DF89D1DAC18EFDF9618AF6318F63C56948033786FB93F5AAD4,2023-11-25 13:07:18.710000+00:00,fa2376,media_factually_correct_class/photo_2376_0.jpg,factually_correct,0
20,1.89044664421628e+18,https://x.com/i/web/status/1890446644216275016,2025-02-14 17:02:57+00:00,1891521117594214558,130B9ABA9536183F7EBBD6FE330B3C7E2B1BEFD0001F85BC5818DFBF3DCCF576,2025-02-17 16:12:31.855000+00:00,mi2026,media_miscaptioned_class/photo_2026_0.jpg,miscaptioned,1
21,1.79123223940293e+18,https://x.com/i/web/status/1791232239402930618,2024-05-16 22:20:20+00:00,1792211782670635096,F2BCC6C60FDD8CAF901E652FE6D8157DD3BDAD65F623A366EF63DED890F487D5,2024-05-19 15:12:41.331000+00:00,mi0520,media_miscaptioned_class/photo_520_0.jpg,miscaptioned,1
22,1.7883128910299e+18,https://x.com/i/web/status/1788312891029897322,2024-05-08 20:59:53+00:00,1788655835981455516,A87BF587E9904800CC3A535B4C6CC1C202713228D2A796B3D88E3BE0F2940135,2024-05-09 19:42:37.573000+00:00,mi4086,media_miscaptioned_class/photo_4086_0.jpg,miscaptioned,1
23,1.75799005719609e+18,https://x.com/i/web/status/1757990057196085250,2024-02-15 04:47:46+00:00,1758358800099377341,11569E2B313CBE1B7226678F7D4D272DE8A426530B29C63CC135C5EF154C0610,2024-02-16 05:13:01.327000+00:00,mi4466,"media_miscaptioned_class/photo_4466_0.jpg, media_miscaptioned_class/photo_4466_1.jpg, media_miscaptioned_class/photo_4466_2.jpg, media_miscaptioned_class/photo_4466_3.jpg",miscaptioned,1
24,1.83544837009091e+18,https://x.com/i/web/status/1835448370090909847,2024-09-15 22:39:27+00:00,1835455252730089547,F92E9E0CBBA6065FE8D914111625F74BE56CCBA43E980AC5362F7DF69E1DD78B,2024-09-15 23:06:48.017000+00:00,fa2360,media_factually_correct_class/photo_2360_0.jpg,factually_correct,0
25,1.77106727759448e+18,https://x.com/i/web/status/1771067277594480933,2024-03-22 06:51:58+00:00,1771270289487286542,51B5D65794597CC365337D645A3393C6374BAC172369B1C55918E7295912C5CB,2024-03-22 20:18:40.283000+00:00,fa3465,media_factually_correct_class/photo_3465_0.jpg,factually_correct,0
26,1.75819995363193e+18,https://x.com/i/web/status/1758199953631932661,2024-02-15 18:41:49+00:00,1758537259056242764,A353116EF6C8FC09E9CECAFC1933420206CABAA433E70DDAFDFAC051AF416E30,2024-02-16 17:02:09.258000+00:00,fa1949,media_factually_correct_class/photo_1949_0.jpg,factually_correct,0
27,1.87695135168027e+18,https://x.com/i/web/status/1876951351680266489,2025-01-08 11:17:28+00:00,1876982279043432488,649AB702801D9CC450DED74C638F65F11890D32EA92886A80D5BC4E83BE691C5,2025-01-08 13:20:22.625000+00:00,fa2749,"media_factually_correct_class/photo_2749_0.jpg, media_factually_correct_class/photo_2749_1.jpg",factually_correct,0
28,1.71538134885096e+18,https://x.com/i/web/status/1715381348850958501,2023-10-20 14:55:58+00:00,1715410875333382548,4D849F73586F0B63E41D31DCBF3D9ED6500CD399C87D34A13A233BD9F7B2768D,2023-10-20 16:53:18.132000+00:00,fa0806,media_factually_correct_class/photo_806_0.jpg,factually_correct,0
29,1.71738892293264e+18,https://x.com/i/web/status/1717388922932641922,2023-10-26 03:53:21+00:00,1717543092855644612,3907CB0578FD8C09FDBE03E32AAD3393F40F376D65F07B6D6DC638556FA1CC44,2023-10-26 14:05:58.393000+00:00,fa2025,media_factually_correct_class/photo_2025_0.jpg,factually_correct,0
30,1.80133135437182e+18,https://x.com/i/web/status/1801331354371821878,2024-06-13 19:10:36+00:00,1801461540350255498,B37C88F9636D5BA59ED31D732091EE5A9378412BA1492D770D15AEB985F2EAEA,2024-06-14 03:47:55.413000+00:00,mi3131,media_miscaptioned_class/photo_3131_0.jpg,miscaptioned,1
31,1.82021680939344e+18,https://x.com/i/web/status/1820216809393438790,2024-08-04 21:54:40+00:00,1820432216314286122,B110FD54444CA211B65E2095C3D4560D399A3E02DB151BE7B0A657381AAF84DA,2024-08-05 12:10:37.020000+00:00,fa1185,"media_factually_correct_class/photo_1185_0.jpg, media_factually_correct_class/photo_1185_1.jpg, media_factually_correct_class/photo_1185_2.jpg",factually_correct,0
32,1.6108603984246e+18,https://x.com/i/web/status/1610860398424596480,2023-01-05 04:47:01+00:00,1611204084719308808,CE2F7701381CF64F5D81E9FE35FE5F478E362877219B2F1B9F4DC280C6A87014,2023-01-06 03:32:43.179000+00:00,mi0816,media_miscaptioned_class/photo_816_0.jpg,miscaptioned,1
33,1.77718191512187e+18,https://x.com/i/web/status/1777181915121869216,2024-04-08 03:49:21+00:00,1777393632183456086,C139E03F3F35BDB3631D9B873BD980F3E97FF995B514DDEA3FFD1AF7D01C91CC,2024-04-08 17:50:38.947000+00:00,fa3953,media_factually_correct_class/photo_3953_0.jpg,factually_correct,0
34,1.7703954679704e+18,https://x.com/i/web/status/1770395467970396536,2024-03-20 10:22:26+00:00,1770877262608429528,A35FC3BDD601FA47AF253AD93510314AFEC891D3AD92BA85C24CDACD917C95B3,2024-03-21 18:16:55.375000+00:00,fa2657,"media_factually_correct_class/photo_2657_0.jpg, media_factually_correct_class/photo_2657_1.jpg",factually_correct,0
35,1.87310790081162e+18,https://x.com/i/web/status/1873107900811624952,2024-12-28 20:44:58+00:00,1873302328821923889,D92826BB00B62C0F4D04EF19B19AE8F51AB85CDDAD35A9D3B1B1D90D41E58A8B,2024-12-29 09:37:34.123000+00:00,fa1240,"media_factually_correct_class/photo_1240_0.jpg, media_factually_correct_class/photo_1240_1.jpg",factually_correct,0
36,1.72463134621402e+18,https://x.com/i/web/status/1724631346214015467,2023-11-15 03:32:09+00:00,1724783080286896258,2B50C2A6D68757F072ACA7C5671EFEC5E056A1E50669983C4D5B0C20628F0668,2023-11-15 13:35:05.917000+00:00,fa2515,media_factually_correct_class/photo_2515_0.jpg,factually_correct,0
37,1.60989743511098e+18,https://x.com/i/web/status/1609897435110977537,2023-01-02 13:00:33+00:00,1609983330598150145,1A1AF621428CB447AA333B0654B97061DA70F7F31D441296C1D3C61C963F571B,2023-01-02 18:41:52.717000+00:00,mi2517,media_miscaptioned_class/photo_2517_0.jpg,miscaptioned,1
38,1.72614834804065e+18,https://x.com/i/web/status/1726148348040646708,2023-11-19 08:00:11+00:00,1726180809793732846,54A62BC53711F3795DADB9534A89C1C47F5FF415E0ABDA74D073F95ABDC8EA0C,2023-11-19 10:09:10.601000+00:00,fa3432,media_factually_correct_class/photo_3432_0.jpg,factually_correct,0
39,1.87093371893386e+18,https://x.com/i/web/status/1870933718933860747,2024-12-22 20:45:33+00:00,1871009618765238684,58C52736319BAFFDD503D14E0CA06D91C5FEE62090E69D55727D49A1FDD554A6,2024-12-23 01:47:09.448000+00:00,fa1289,media_factually_correct_class/photo_1289_0.jpg,factually_correct,0
40,1.87525435820153e+18,https://x.com/i/web/status/1875254358201528831,2025-01-03 18:54:14+00:00,1875851345304952882,A588C4BD0DEA43CED5C7D19463671A9F5A69AB6EF124A40DB913A7F4013EC9E4,2025-01-05 10:26:27.010000+00:00,fa3190,media_factually_correct_class/photo_3190_0.jpg,factually_correct,0
41,1.77995794152676e+18,https://x.com/i/web/status/1779957941526757837,2024-04-15 19:40:17+00:00,1780167401905992113,2F93F44CD766F62785EDCCBD8F64CE40A612E20B61D38FB6F946B6662ED58230,2024-04-16 09:32:37.184000+00:00,fa2008,media_factually_correct_class/photo_2008_0.jpg,factually_correct,0
42,1.79406203974211e+18,https://x.com/i/web/status/1794062039742108013,2024-05-24 17:44:56+00:00,1794092381408550998,338BC92A5D6D5B9F3782374744701A4FB6DE7D9409D748B5F1351A8CAACFF75D,2024-05-24 19:45:31.010000+00:00,fa2839,media_factually_correct_class/photo_2839_0.jpg,factually_correct,0
43,1.8829464652802e+18,https://x.com/i/web/status/1882946465280205286,2025-01-25 00:19:55+00:00,1883196094504657043,9961D1BFEDCB6A0859C03C68F3BC8BEAEA745C1A2EB9F3549BF36BCB6F9AD6DE,2025-01-25 16:51:51.678000+00:00,fa3727,media_factually_correct_class/photo_3727_0.jpg,factually_correct,0
44,1.8201840754305e+18,https://x.com/i/web/status/1820184075430498536,2024-08-04 19:44:35+00:00,1820677801919365221,F9A2221AD294A669F9F1FD98EC81A537C8C16177C794DA3201AF1C04E417798E,2024-08-06 04:26:29.189000+00:00,fa1998,media_factually_correct_class/photo_1998_0.jpg,factually_correct,0
45,1.82031009650676e+18,https://x.com/i/web/status/1820310096506757598,2024-08-05 04:05:21+00:00,1820537867606904975,E6E09136506D98598A82A7BD58E4AE89CB3CA228BF1AED08EC010589433F0025,2024-08-05 19:10:26.253000+00:00,mi2954,media_miscaptioned_class/photo_2954_0.jpg,miscaptioned,1
46,1.78001135858027e+18,https://x.com/i/web/status/1780011358580269500,2024-04-15 23:12:33+00:00,1780195785683939732,DE5C57C01004886E73B20D368FE6BB6652F75B932A3B6FAC5266D4FBFC5689E0,2024-04-16 11:25:24.404000+00:00,fa1314,media_factually_correct_class/photo_1314_0.jpg,factually_correct,0
47,1.8969154594356e+18,https://x.com/i/web/status/1896915459435598118,2025-03-04 13:27:43+00:00,1897437665584206281,B632836F6F0617BB5A9042D503E90DB4A80F2EAA0BE0C66EAF61E297D12A2CE6,2025-03-06 00:02:46.819000+00:00,mi0037,media_miscaptioned_class/photo_37_0.jpg,miscaptioned,1
48,1.74855666717896e+18,https://x.com/i/web/status/1748556667178959129,2024-01-20 04:02:50+00:00,1748629095246868765,AA87127D62A5FED2747EF6447311A2B3C050A1F9E8D5BC12558427939C386C6B,2024-01-20 08:50:38.921000+00:00,mi0818,media_miscaptioned_class/photo_818_0.jpg,miscaptioned,1
49,1.79793415165354e+18,https://x.com/i/web/status/1797934151653536057,2024-06-04 10:11:20+00:00,1798128504648917061,A9CE9FA3F3AC0B39E7035424D9041A6AC008D5AFDFFC94EAE42C6F31071899DD,2024-06-04 23:03:37.779000+00:00,fa3962,media_factually_correct_class/photo_3962_0.jpg,factually_correct,0
50,1.58464239846171e+18,https://x.com/i/web/status/1584642398461710337,2022-10-24 20:26:03+00:00,1684933588746162176,0BE88BCD4AC1F0567051522B082EB1B55C80AF027D3095D97680AD3D7A0D21ED,2023-07-28 14:27:26.767000+00:00,fa1412,media_factually_correct_class/photo_1412_0.jpg,factually_correct,0
51,1.88691572890291e+18,https://x.com/i/web/status/1886915728902906252,2025-02-04 23:12:21+00:00,1887472972211814743,B36F3424165DF1D1C32B3FCA49FAEEC2C050543F4B04C448086964479B9C84BC,2025-02-06 12:06:38.784000+00:00,fa1214,media_factually_correct_class/photo_1214_0.jpg,factually_correct,0
52,1.79665094625395e+18,https://x.com/i/web/status/1796650946253947049,2024-05-31 21:12:20+00:00,1796884256603381943,174647C112541F05AEB9B5F9E7966133079E1A3005A5EC3B0BEBE2876B153A45,2024-06-01 12:39:25.927000+00:00,mi0469,media_miscaptioned_class/photo_469_0.jpg,miscaptioned,1
53,1.66427061658388e+18,https://x.com/i/web/status/1664270616583880712,2023-06-01 14:00:10+00:00,1664291375834071040,C1F09FEBFC2E696A2F43A27B42876904AE3DBA9F42168C467BDE4626F31E0F24,2023-06-01 15:22:39.695000+00:00,mi3683,media_miscaptioned_class/photo_3683_0.jpg,miscaptioned,1
54,1.77703548482635e+18,https://x.com/i/web/status/1777035484826349575,2024-04-07 18:07:29+00:00,1777789357966983280,781EC635AE04BFA1A8C66B5ED952405B857413C52BA4AEB3ED31C10C1D567A27,2024-04-09 20:03:07.325000+00:00,fa3140,media_factually_correct_class/photo_3140_0.jpg,factually_correct,0
55,1.86404157653772e+18,https://x.com/i/web/status/1864041576537718789,2024-12-03 20:18:38+00:00,1864391865979502934,FAB6DB1E0564127ED3515F9EE59FCF34CC1DB73A12E78470D9AFDC3440EFC55D,2024-12-04 19:30:34.232000+00:00,mi1621,media_miscaptioned_class/photo_1621_0.jpg,miscaptioned,1
56,1.66824703281593e+18,https://x.com/i/web/status/1668247032815931394,2023-06-12 13:21:01+00:00,1669547164660297728,93CECD96EF09FDCB8C97FB0F391D30D882A64E6AD32F68531DABB9A1969B2260,2023-06-16 03:27:17.399000+00:00,mi0015,media_miscaptioned_class/photo_15_0.jpg,miscaptioned,1
57,1.64784562669106e+18,https://x.com/i/web/status/1647845626691059713,2023-04-17 06:13:07+00:00,1648238456139595778,A80C47873A4EF4BC852302753BA7F24F4CD2FB7572A7C4133B61B632E9004752,2023-04-18 08:14:05.391000+00:00,fa2625,"media_factually_correct_class/photo_2625_0.jpg, media_factually_correct_class/photo_2625_1.jpg",factually_correct,0
58,1.87092906835258e+18,https://x.com/i/web/status/1870929068352581981,2024-12-22 20:27:04+00:00,1871488680491163836,A29B4586479C1F8589CA0C5CCE4045DDB1469F92F2422F718D4A4F24905562C3,2024-12-24 09:30:46.664000+00:00,mi4023,media_miscaptioned_class/photo_4023_0.jpg,miscaptioned,1
59,1.66772079936351e+18,https://x.com/i/web/status/1667720799363510275,2023-06-11 02:29:57+00:00,1667953557633658881,E885231222A8461BF54B522BCBC64818C83B0A29C3301BC9F31ABEEDCE2BE445,2023-06-11 17:54:51.875000+00:00,mi0260,"media_miscaptioned_class/photo_260_0.jpg, media_miscaptioned_class/photo_260_1.jpg, media_miscaptioned_class/photo_260_2.jpg, media_miscaptioned_class/photo_260_3.jpg",miscaptioned,1
60,1.73420996419588e+18,https://x.com/i/web/status/1734209964195880981,2023-12-11 13:54:10+00:00,1734334699781157093,A9CEE026ADBA97497D1E7973F502774CA5F1DB8A0CDD45EDB6E56ABA8B02C96A,2023-12-11 22:09:49.461000+00:00,fa2942,media_factually_correct_class/photo_2942_0.jpg,factually_correct,0
61,1.88988779539478e+18,https://x.com/i/web/status/1889887795394781432,2025-02-13 04:02:17+00:00,1889894070119461336,C4A10A20926D0D68E58F175D847F57D467982098D2885246C3A89B7540636A4E,2025-02-13 04:27:13.507000+00:00,mi1746,media_miscaptioned_class/photo_1746_0.jpg,miscaptioned,1
62,1.81109574488072e+18,https://x.com/i/web/status/1811095744880722407,2024-07-10 17:50:48+00:00,1811350354262405283,37AD81DBA55B02FD2BB7175E12C8ABAE2F632C4F52375F4A4ECB63BC56DEACC0,2024-07-11 10:42:32.380000+00:00,mi2341,media_miscaptioned_class/photo_2341_0.jpg,miscaptioned,1
63,1.84992712633557e+18,https://x.com/i/web/status/1849927126335574078,2024-10-25 21:32:51+00:00,1850168387571470408,6688A5BA8CC9625C5D8F9C96C54B5564825F86237465CACEF07A9EAC0A7329E5,2024-10-26 13:31:32.720000+00:00,mi2776,"media_miscaptioned_class/photo_2776_0.jpg, media_miscaptioned_class/photo_2776_1.jpg",miscaptioned,1
64,1.69321183978449e+18,https://x.com/i/web/status/1693211839784493239,2023-08-20 10:42:15+00:00,1693928856246255769,DBD3DD761D2FF8E8FCD34B30F1240A88163DCCCC5932B932A1583DF4FA1A8BC1,2023-08-22 10:11:25.663000+00:00,fa0504,media_factually_correct_class/photo_504_0.jpg,factually_correct,0
65,1.88284368246395e+18,https://x.com/i/web/status/1882843682463949049,2025-01-24 17:31:30+00:00,1883004566397964378,BBC1F8036B7B657257749E3E36370D82C6CA98674B893418F23A3DE82BE0341F,2025-01-25 04:10:47.819000+00:00,fa2896,media_factually_correct_class/photo_2896_0.jpg,factually_correct,0
66,1.87392750283543e+18,https://x.com/i/web/status/1873927502835425343,2024-12-31 03:01:47+00:00,1874037030964941253,1672E362F60D5E22093CD91D37F801C56E2622CA23FAC400072B435AC93367FB,2024-12-31 10:17:00.763000+00:00,fa1092,media_factually_correct_class/photo_1092_0.jpg,factually_correct,0
67,1.78948239591517e+18,https://x.com/i/web/status/1789482395915166053,2024-05-12 02:27:04+00:00,1789510943371633121,CD3911F0FD57B67B63254D7B16FFB339BCC21020AA32AFCF52244D4EA43F0222,2024-05-12 04:20:31.062000+00:00,fa4142,media_factually_correct_class/photo_4142_0.jpg,factually_correct,0
68,1.79808203149221e+18,https://x.com/i/web/status/1798082031492206686,2024-06-04 19:58:57+00:00,1798122738114056702,073DE840C2E0239E102AED6B4626999BF64215D31B6FBEFDB8C1EDC7C2A79F9D,2024-06-04 22:40:42.927000+00:00,mi4393,"media_miscaptioned_class/photo_4393_0.jpg, media_miscaptioned_class/photo_4393_1.jpg",miscaptioned,1
69,1.68277703450897e+18,https://x.com/i/web/status/1682777034508972032,2023-07-22 15:38:04+00:00,1683280220470509568,E6120A69889B029D541B9483C245D735582AFDB1B3B8E6D6513DB836E414F439,2023-07-24 00:57:33.052000+00:00,mi4805,media_miscaptioned_class/photo_4805_0.jpg,miscaptioned,1
70,1.79375141808157e+18,https://x.com/i/web/status/1793751418081571301,2024-05-23 21:10:39+00:00,1793761642628395262,3B97B11342E68916F142B90E301F9AC894978976F5CF8718911F28140070CFC8,2024-05-23 21:51:16.740000+00:00,mi1687,media_miscaptioned_class/photo_1687_0.jpg,miscaptioned,1
71,1.85160985041923e+18,https://x.com/i/web/status/1851609850419232980,2024-10-30 12:59:24+00:00,1851745735697666216,4403909C8775FD16FDED40055ADF40DD518A2C7DE84A5FC251D72AFC38185B56,2024-10-30 21:59:21.819000+00:00,fa3804,media_factually_correct_class/photo_3804_0.jpg,factually_correct,0
72,1.75593054408322e+18,https://x.com/i/web/status/1755930544083222702,2024-02-09 12:23:59+00:00,1756303124237582485,F9DDA770486ED9ABE232B4FB9317B2DE61E511230D6504D18EA4EC0F9F8AECEF,2024-02-10 13:04:30.008000+00:00,fa1534,media_factually_correct_class/photo_1534_0.jpg,factually_correct,0
73,1.62265269727802e+18,https://x.com/i/web/status/1622652697278021640,2023-02-06 17:45:25+00:00,1623060755376652293,253A481B560F866AF0213C54FC56BFF2C0ABC6930662E47534DF4E54D6E09140,2023-02-07 20:46:53.750000+00:00,mi1857,media_miscaptioned_class/photo_1857_0.jpg,miscaptioned,1
74,1.88749557408717e+18,https://x.com/i/web/status/1887495574087172468,2025-02-06 13:36:27+00:00,1887810816004767756,84BCBB342A3B2190100A676DB4D1133C4242F4599900C11767CD4270CC9598F5,2025-02-07 10:29:07.022000+00:00,mi0090,media_miscaptioned_class/photo_90_0.jpg,miscaptioned,1
75,1.7171217518454e+18,https://x.com/i/web/status/1717121751845400659,2023-10-25 10:11:42+00:00,1717149562106736928,37F1DF0FBC4C3DA83DE0384373E01A093C0C782F597C6F142A7FF5B5210213F0,2023-10-25 12:02:13.363000+00:00,mi4045,media_miscaptioned_class/photo_4045_0.jpg,miscaptioned,1
76,1.89326402212162e+18,https://x.com/i/web/status/1893264022121615791,2025-02-22 11:38:12+00:00,1893358621318058342,739A9508CA07F8D77316460AAC2CED2CFA722904B1966ADAF9208F3F4DA4EEB4,2025-02-22 17:54:06.881000+00:00,mi4190,media_miscaptioned_class/photo_4190_0.jpg,miscaptioned,1
77,1.22949106505867e+18,https://x.com/i/web/status/1229491065058668544,2020-02-17 19:41:27+00:00,1680591442354241536,725E98B09038460B0FA73E33F2A09416A25698B2DAE6812BFF336AEBD12C2D2D,2023-07-16 14:53:18.392000+00:00,mi4869,media_miscaptioned_class/photo_4869_0.jpg,miscaptioned,1
78,1.86297279984299e+18,https://x.com/i/web/status/1862972799842988443,2024-11-30 21:31:42+00:00,1863110756801069244,6AE5E01949F7C4BE02B1EC40697F20A8C5586987FAAC9D54EB08DBC84A6D593D,2024-12-01 06:39:54.002000+00:00,fa2136,media_factually_correct_class/photo_2136_0.jpg,factually_correct,0
79,1.56542503611833e+18,https://x.com/i/web/status/1565425036118327302,2022-09-01 19:43:07+00:00,1716337737173774808,DF7FF3C1D407E4EA0368A690E52304FDF99BE28FAC1A92C14C3D4A0D9AF82153,2023-10-23 06:16:19.213000+00:00,mi3292,media_miscaptioned_class/photo_3292_0.jpg,miscaptioned,1
80,1.74144409126586e+18,https://x.com/i/web/status/1741444091265855579,2023-12-31 13:00:00+00:00,1741715541499289919,E6E09136506D98598A82A7BD58E4AE89CB3CA228BF1AED08EC010589433F0025,2024-01-01 06:58:39.260000+00:00,mi2885,media_miscaptioned_class/photo_2885_0.jpg,miscaptioned,1
81,1.88384753893734e+18,https://x.com/i/web/status/1883847538937344347,2025-01-27 12:00:28+00:00,1884072704879558835,1005F5076CF52CB8957249D27183B0B4523F474B1FDF436F24A1459779DE1C2C,2025-01-28 02:55:11.879000+00:00,fa3131,media_factually_correct_class/photo_3131_0.jpg,factually_correct,0
82,1.81869823995437e+18,https://x.com/i/web/status/1818698239954370940,2024-07-31 17:20:24+00:00,1818971712689521130,D9514FF0CE69811778AE6EBD3D7238A948E33B55D14D0B02CBF4CD20829E67EA,2024-08-01 11:27:05.822000+00:00,mi1664,media_miscaptioned_class/photo_1664_0.jpg,miscaptioned,1
83,1.76719485980106e+18,https://x.com/i/web/status/1767194859801055699,2024-03-11 14:24:22+00:00,1767239817316712834,4E82685BD9A0745CFC5229F5F64BBD09D8142EAD6A5757C17AE46C555082A8D4,2024-03-11 17:23:00.837000+00:00,fa1272,media_factually_correct_class/photo_1272_0.jpg,factually_correct,0
